step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
55,1787663066.2783,1787663066.2783,0.06701,-0.549165,-0.167204,1.641359,0.716369,0.118117,0.547631,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,,,,,,,0
56,1787663066.3153,1787663066.3153,0.037,-0.561437,-0.162602,1.653631,0.716369,0.118117,0.547631,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,,,,,,,0
57,1787663066.3663,1787663066.3663,0.05099,-0.570641,-0.150330,1.693515,0.716369,0.116583,0.547631,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,,,,,,,0
58,1787663066.4333,1787663066.4333,0.06701,-0.572175,-0.108913,1.771748,0.716369,0.105845,0.547631,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,,,,,,,0
59,1787663066.4713,1787663066.4713,0.038,-0.572175,-0.088971,1.802427,0.716369,0.099709,0.547631,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,,,,,,,0
60,1787663066.5113,1787663066.5113,0.04,-0.572175,-0.067495,1.826971,0.719437,0.088971,0.547631,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,,,,,,,1
61,1787663066.5683,1787663066.5683,0.05699,-0.572175,-0.039884,1.833107,0.717903,0.049087,0.547631,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,,,,,,,0
62,1787663066.6353,1787663066.6353,0.06701,-0.572175,0.016874,1.833107,0.717903,-0.023010,0.547631,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,,,,,,,0
63,1787663066.6723,1787663066.6723,0.03699,-0.572175,0.052155,1.822369,0.717903,-0.076699,0.547631,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,,,,,,,0
64,1787663066.7243,1787663066.7243,0.05202,-0.572175,0.093573,1.808563,0.717903,-0.168738,0.544563,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,,,,,,,0
