step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
57,1787907411.1226,1787907411.1362,0.05712,-0.047553,-0.431049,2.794913,0.409573,1.216447,-0.013806,-0.056073,-0.428444,2.801363,0.408303,1.237656,-0.007431,-0.056100,-0.428400,2.801400,0.408300,1.237700,-0.007400,,,,,,,0
58,1787907411.1839,1787907411.1988,0.06128,-0.047553,-0.438719,2.804117,0.409573,1.231787,-0.012272,-0.056341,-0.427080,2.800170,0.413017,1.240394,-0.006412,-0.056300,-0.427100,2.800200,0.413000,1.240400,-0.006400,,,,,,,0
59,1787907411.2181,1787907411.233,0.03423,-0.047553,-0.440252,2.805651,0.409573,1.231787,-0.012272,-0.056955,-0.431184,2.799169,0.410601,1.237411,-0.003094,-0.057000,-0.431200,2.799200,0.410600,1.237400,-0.003100,,,,,,,0
60,1787907411.2791,1787907411.2931,0.06102,-0.047553,-0.427981,2.805651,0.409573,1.237922,-0.010738,-0.058200,-0.429030,2.800806,0.410204,1.242194,-0.004439,-0.058200,-0.429000,2.800800,0.410200,1.242200,-0.004400,,,,,,,0
61,1787907411.3344,1787907411.3482,0.05532,-0.047553,-0.435651,2.805651,0.409573,1.239456,-0.010738,-0.056297,-0.430057,2.794686,0.412278,1.245161,-0.003483,-0.056300,-0.430100,2.794700,0.412300,1.245200,-0.003500,,,,,,,0
62,1787907411.3741,1787907411.3901,0.03968,-0.047553,-0.434117,2.805651,0.409573,1.239456,-0.010738,-0.056198,-0.429723,2.800358,0.411957,1.249743,-0.002463,-0.056200,-0.429700,2.800400,0.412000,1.249700,-0.002500,,,,,,,0
63,1787907411.4313,1787907411.4461,0.05723,-0.047553,-0.427981,2.805651,0.409573,1.240990,-0.010738,-0.055262,-0.426279,2.794992,0.413225,1.251100,-0.002239,-0.055300,-0.426300,2.795000,0.413200,1.251100,-0.002200,,,,,,,0
64,1787907411.4878,1787907411.5032,0.05651,-0.047553,-0.435651,2.805651,0.409573,1.247126,-0.010738,-0.058164,-0.429672,2.790798,0.410547,1.254123,-0.002890,-0.058200,-0.429700,2.790800,0.410500,1.254100,-0.002900,,,,,,,0
65,1787907411.5437,1787907411.5571,0.05586,-0.047553,-0.429515,2.805651,0.409573,1.250194,-0.010738,-0.059007,-0.426631,2.783564,0.412094,1.249115,-0.002496,-0.059000,-0.426600,2.783600,0.412100,1.249100,-0.002500,,,,,,,0
66,1787907411.5835,1787907411.598,0.03983,-0.047553,-0.429515,2.805651,0.409573,1.250194,-0.010738,-0.056650,-0.427361,2.778120,0.411132,1.243146,-0.003611,-0.056700,-0.427400,2.778100,0.411100,1.243100,-0.003600,,,,,,,0
67,1787907411.6406,1787907411.6542,0.05706,-0.047553,-0.434117,2.804117,0.409573,1.250194,-0.010738,-0.057769,-0.429148,2.767453,0.407443,1.226273,-0.003556,-0.057800,-0.429100,2.767500,0.407400,1.226300,-0.003600,,,,,,,0
68,1787907411.6963,1787907411.7112,0.05571,-0.047553,-0.429515,2.793379,0.409573,1.250194,-0.010738,-0.052107,-0.426300,2.690162,0.395529,1.108296,-0.007376,-0.052100,-0.426300,2.690200,0.395500,1.108300,-0.007400,,,,,,,1
69,1787907411.7356,1787907411.7502,0.03927,-0.047553,-0.431049,2.788777,0.409573,1.250194,-0.010738,-0.052252,-0.426583,2.672612,0.390100,1.017531,-0.009034,-0.052300,-0.426600,2.672600,0.390100,1.017500,-0.009000,,,,,,,1
70,1787907411.7921,1787907411.8072,0.0565,-0.047553,-0.432583,2.781107,0.409573,1.231787,-0.010738,-0.056344,-0.421658,2.648110,0.378772,0.922836,-0.009821,-0.056300,-0.421700,2.648100,0.378800,0.922800,-0.009800,,,,,,,0
71,1787907411.8311,1787907411.8462,0.03904,-0.047553,-0.429515,2.771903,0.400369,1.214913,-0.010738,-0.057135,-0.427125,2.766306,0.408797,1.243143,-0.009135,-0.057100,-0.427100,2.766300,0.408800,1.243100,-0.009100,,,,,,,0
72,1787907411.8831,1787907411.8972,0.05195,-0.047553,-0.431049,2.738156,0.394233,1.173495,-0.010738,-0.059276,-0.429811,2.766147,0.411001,1.254855,-0.009419,-0.059300,-0.429800,2.766100,0.411000,1.254900,-0.009400,,,,,,,0
73,1787907411.9495,1787907411.9642,0.0664,-0.047553,-0.426447,2.686000,0.388097,1.106000,-0.010738,-0.059674,-0.430509,2.765779,0.407613,1.257236,-0.009419,-0.059700,-0.430500,2.765800,0.407600,1.257200,-0.009400,,,,,,,0
74,1787907411.9863,1787907412.0009,0.03681,-0.047553,-0.424913,2.667593,0.395767,1.078388,-0.010738,-0.060099,-0.432217,2.769729,0.408866,1.271621,-0.009371,-0.060100,-0.432200,2.769700,0.408900,1.271600,-0.009400,,,,,,,0
75,1787907412.038,1787907412.0532,0.05176,-0.047553,-0.426447,2.661457,0.406505,1.055379,-0.010738,-0.063614,-0.429115,2.769210,0.401583,1.272944,-0.008483,-0.063600,-0.429100,2.769200,0.401600,1.272900,-0.008500,,,,,,,0
76,1787907412.1046,1787907412.118,0.06654,-0.049087,-0.429515,2.686000,0.406505,1.056913,-0.010738,-0.062061,-0.426580,2.765516,0.404921,1.275296,-0.006647,-0.062100,-0.426600,2.765500,0.404900,1.275300,-0.006600,,,,,,,0
77,1787907412.1414,1787907412.1552,0.03684,-0.049087,-0.429515,2.715146,0.406505,1.075321,-0.010738,-0.064217,-0.425155,2.769131,0.401683,1.277533,-0.004394,-0.064200,-0.425200,2.769100,0.401700,1.277500,-0.004400,,,,,,,0
78,1787907412.1928,1787907412.2071,0.0514,-0.052155,-0.429515,2.756563,0.408039,1.124408,-0.010738,-0.063785,-0.422028,2.773368,0.402452,1.283371,-0.002815,-0.063800,-0.422000,2.773400,0.402500,1.283400,-0.002800,,,,,,,0
79,1787907412.2594,1787907412.273,0.06656,-0.053689,-0.429515,2.770369,0.408039,1.202641,-0.010738,-0.062448,-0.419413,2.768503,0.405234,1.292538,-0.004015,-0.062400,-0.419400,2.768500,0.405200,1.292500,-0.004000,,,,,,,0
80,1787907412.2962,1787907412.31,0.03682,-0.053689,-0.429515,2.770369,0.408039,1.234855,-0.010738,-0.062206,-0.419168,2.774447,0.406395,1.285382,-0.002239,-0.062200,-0.419200,2.774400,0.406400,1.285400,-0.002200,,,,,,,0
81,1787907412.3479,1787907412.3631,0.05172,-0.053689,-0.424913,2.776505,0.408039,1.268602,-0.010738,-0.060458,-0.418041,2.778557,0.405866,1.286439,-0.002277,-0.060500,-0.418000,2.778600,0.405900,1.286400,-0.002300,,,,,,,0
82,1787907412.4143,1787907412.43,0.06636,-0.053689,-0.424913,2.776505,0.406505,1.288544,-0.010738,-0.059325,-0.416636,2.778745,0.407205,1.286473,0.000276,-0.059300,-0.416600,2.778700,0.407200,1.286500,0.000300,,,,,,,0
83,1787907412.4699,1787907412.4851,0.05562,-0.053689,-0.421845,2.781107,0.408039,1.288544,-0.010738,-0.061548,-0.416303,2.782776,0.409987,1.290382,0.001892,-0.061500,-0.416300,2.782800,0.410000,1.290400,0.001900,,,,,,,0
84,1787907412.509,1787907412.5231,0.0391,-0.053689,-0.421845,2.781107,0.408039,1.288544,-0.009204,-0.060347,-0.413472,2.786401,0.409810,1.287582,0.003573,-0.060300,-0.413500,2.786400,0.409800,1.287600,0.003600,,,,,,,0
85,1787907412.5678,1787907412.5821,0.05885,-0.053689,-0.420311,2.782641,0.408039,1.288544,-0.004602,-0.058480,-0.415256,2.786238,0.408718,1.281491,0.005682,-0.058500,-0.415300,2.786200,0.408700,1.281500,0.005700,,,,,,,0
86,1787907412.6342,1787907412.649,0.06638,-0.053689,-0.420311,2.785709,0.408039,1.288544,-0.003068,-0.057115,-0.411753,2.763403,0.408792,1.269066,0.003644,-0.057100,-0.411800,2.763400,0.408800,1.269100,0.003600,,,,,,,1
87,1787907412.6736,1787907412.687,0.03938,-0.053689,-0.420311,2.785709,0.408039,1.288544,-0.001534,-0.058659,-0.411961,2.755769,0.409276,1.253420,0.004187,-0.058700,-0.412000,2.755800,0.409300,1.253400,0.004200,,,,,,,1
88,1787907412.731,1787907412.7451,0.05739,-0.053689,-0.418777,2.785709,0.408039,1.288544,0.003068,-0.058952,-0.409882,2.744663,0.406807,1.225675,0.006331,-0.059000,-0.409900,2.744700,0.406800,1.225700,0.006300,,,,,,,0
89,1787907412.7974,1787907412.8121,0.0664,-0.053689,-0.418777,2.778039,0.408039,1.267068,0.003068,-0.065219,-0.415442,2.754453,0.412250,1.246273,-0.006161,-0.065200,-0.415400,2.754500,0.412200,1.246300,-0.006200,,,,,,,0
90,1787907412.834,1787907412.848,0.03655,-0.053689,-0.418777,2.768835,0.408039,1.259398,0.003068,-0.063095,-0.419119,2.750813,0.413786,1.246419,-0.006201,-0.063100,-0.419100,2.750800,0.413800,1.246400,-0.006200,,,,,,,0
