step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
39,1787663103.1903,1787663103.1903,0.06598,-0.023010,-0.219359,2.788777,-0.581379,0.118117,-0.026078,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,-0.036816,-0.230097,2.296369,-0.096641,0.113515,-0.027612,,,,,,,0
40,1787663103.2273,1787663103.2273,0.037,-0.023010,-0.219359,2.727418,-0.532291,0.118117,-0.026078,-0.038350,-0.230097,2.224272,-0.010738,0.113515,-0.027612,-0.038350,-0.230097,2.224272,-0.010738,0.113515,-0.027612,,,,,,,0
41,1787663103.2793,1787663103.2793,0.05201,-0.023010,-0.219359,2.633845,-0.444854,0.118117,-0.026078,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,-0.064427,-0.227029,2.032525,0.220893,0.113515,-0.027612,,,,,,,0
42,1787663103.3453,1787663103.3453,0.066,-0.024544,-0.219359,2.512661,-0.320602,0.118117,-0.026078,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.023010,-0.116583,-0.223961,1.937418,0.368155,0.111981,-0.023010,,,,,,,0
43,1787663103.3823,1787663103.3823,0.03701,-0.027612,-0.219359,2.445165,-0.246971,0.118117,-0.026078,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,-0.138058,-0.223961,1.897534,0.446388,0.111981,-0.018408,,,,,,,0
44,1787663103.4333,1787663103.4333,0.05098,-0.041417,-0.219359,2.342389,-0.133456,0.118117,-0.026078,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,,,,,,,0
45,1787663103.4713,1787663103.4713,0.03801,-0.056757,-0.219359,2.267224,-0.049087,0.118117,-0.026078,-0.230097,-0.223961,1.842072,0.624330,0.113515,-0.001534,-0.230097,-0.223961,1.842072,0.624330,0.113515,-0.001534,,,,,,,0
46,1787663103.5223,1787663103.5223,0.05099,-0.090505,-0.219359,2.156777,0.082835,0.118117,-0.026078,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,,,,,,,0
47,1787663103.5893,1787663103.5893,0.06702,-0.145728,-0.219359,2.035593,0.243903,0.118117,-0.004602,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,,,,,,,0
48,1787663103.6253,1787663103.6253,0.03598,-0.179476,-0.219359,1.980369,0.326738,0.118117,0.007670,-0.458660,-0.219359,1.830039,0.720971,0.111981,0.432583,-0.458660,-0.219359,1.830039,0.720971,0.111981,0.432583,,,,,,,0
49,1787663103.6773,1787663103.6773,0.05202,-0.234699,-0.219359,1.915942,0.441786,0.118117,0.142660,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.489340,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.489340,,,,,,,0
50,1787663103.7433,1787663103.7433,0.06599,-0.319068,-0.216291,1.866855,0.559903,0.118117,0.381961,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,,,,,,,0
51,1787663103.7793,1787663103.7793,0.036,-0.366621,-0.214757,1.853049,0.613592,0.118117,0.460194,-0.553767,-0.188680,1.830039,0.720971,0.111981,0.547631,-0.553767,-0.188680,1.830039,0.720971,0.111981,0.547631,,,,,,,0
52,1787663103.8313,1787663103.8313,0.05199,-0.423379,-0.202485,1.851515,0.668816,0.118117,0.490874,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,,,,,,,0
53,1787663103.8973,1787663103.8973,0.06601,-0.484738,-0.185612,1.851515,0.708699,0.118117,0.549165,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,,,,,,,0
54,1787663103.9353,1787663103.9353,0.03802,-0.513884,-0.181010,1.851515,0.714835,0.118117,0.549165,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,,,,,,,0
55,1787663103.9873,1787663103.9873,0.05197,-0.547631,-0.176408,1.851515,0.714835,0.118117,0.549165,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,,,,,,,0
56,1787663104.0233,1787663104.0233,0.03603,-0.558369,-0.173340,1.851515,0.716369,0.118117,0.549165,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,,,,,,,0
57,1787663104.0753,1787663104.0753,0.05199,-0.570641,-0.150330,1.849981,0.719437,0.118117,0.549165,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,,,,,,,0
58,1787663104.1413,1787663104.1413,0.06599,-0.572175,-0.105845,1.849981,0.719437,0.108913,0.549165,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,,,,,,,0
59,1787663104.1813,1787663104.1813,0.04,-0.572175,-0.090505,1.849981,0.719437,0.099709,0.549165,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,,,,,,,0
60,1787663104.2373,1787663104.2373,0.05602,-0.572175,-0.059825,1.849981,0.719437,0.079767,0.549165,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,,,,,,,1
61,1787663104.2763,1787663104.2763,0.03897,-0.572175,-0.041417,1.849981,0.719437,0.053689,0.549165,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,,,,,,,0
62,1787663104.3323,1787663104.3323,0.056,-0.572175,0.003068,1.845379,0.717903,-0.009204,0.549165,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,,,,,,,0
63,1787663104.3703,1787663104.3703,0.03803,-0.572175,0.032214,1.837709,0.717903,-0.061359,0.547631,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,,,,,,,0
64,1787663104.4223,1787663104.4223,0.05196,-0.572175,0.078233,1.810097,0.716369,-0.151864,0.544563,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,,,,,,,0
65,1787663104.4893,1787663104.4893,0.06701,-0.572175,0.136524,1.784020,0.717903,-0.274583,0.544563,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,,,,,,,0
66,1787663104.5253,1787663104.5253,0.03599,-0.572175,0.164136,1.764078,0.717903,-0.328272,0.544563,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,,,,,,,0
67,1787663104.5773,1787663104.5773,0.05204,-0.572175,0.207087,1.734932,0.717903,-0.412641,0.544563,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,,,,,,,0
68,1787663104.6433,1787663104.6433,0.06596,-0.572175,0.259243,1.690447,0.717903,-0.497010,0.543029,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,,,,,,,0
69,1787663104.6823,1787663104.6823,0.039,-0.572175,0.288388,1.665903,0.717903,-0.538427,0.543029,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,,,,,,,0
70,1787663104.7383,1787663104.7383,0.05602,-0.572175,0.332874,1.626020,0.717903,-0.596719,0.543029,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,,,,,,,0
71,1787663104.7763,1787663104.7763,0.038,-0.572175,0.363553,1.601476,0.717903,-0.625864,0.543029,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,,,,,,,0
72,1787663104.8283,1787663104.8283,0.05198,-0.569107,0.408039,1.563126,0.717903,-0.658078,0.543029,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,,,,,,,0
73,1787663104.8943,1787663104.8943,0.06601,-0.567573,0.463262,1.527845,0.717903,-0.678020,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,,,,,,,0
74,1787663104.9313,1787663104.9313,0.03699,-0.567573,0.484738,1.510971,0.717903,-0.679553,0.543029,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,,,,,,,0
75,1787663104.9813,1787663104.9813,0.05003,-0.567573,0.510816,1.495631,0.717903,-0.679553,0.543029,-0.566039,0.599786,1.427659,0.713301,-0.684155,0.547631,-0.566039,0.599786,1.427659,0.713301,-0.684155,0.547631,,,,,,,0
76,1787663105.0493,1787663105.0493,0.06799,-0.567573,0.539961,1.478757,0.717903,-0.679553,0.543029,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,,,,,,,0
77,1787663105.0863,1787663105.0863,0.03701,-0.567573,0.562971,1.461884,0.717903,-0.679553,0.543029,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,,,,,,,0
78,1787663105.1373,1787663105.1373,0.05097,-0.567573,0.596719,1.445010,0.717903,-0.679553,0.543029,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,,,,,,,0
79,1787663105.1763,1787663105.1763,0.03901,-0.567573,0.618194,1.440408,0.717903,-0.679553,0.543029,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,,,,,,,0
80,1787663105.2333,1787663105.2333,0.05699,-0.567573,0.648874,1.414330,0.717903,-0.679553,0.543029,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,,,,,,,0
81,1787663105.2893,1787663105.2893,0.056,-0.567573,0.678020,1.383651,0.717903,-0.679553,0.543029,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,,,,,,,0
82,1787663105.3293,1787663105.3293,0.03999,-0.567573,0.693359,1.366777,0.717903,-0.679553,0.543029,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,,,,,,,0
83,1787663105.3863,1787663105.3863,0.05702,-0.567573,0.711767,1.362175,0.716369,-0.679553,0.543029,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
84,1787663105.4253,1787663105.4253,0.03899,-0.567573,0.719437,1.362175,0.717903,-0.679553,0.543029,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
85,1787663105.4823,1787663105.4823,0.057,-0.567573,0.734777,1.357573,0.717903,-0.679553,0.543029,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
86,1787663105.5393,1787663105.5393,0.057,-0.567573,0.753185,1.352971,0.717903,-0.679553,0.543029,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
87,1787663105.5793,1787663105.5793,0.04001,-0.567573,0.762388,1.351437,0.717903,-0.679553,0.543029,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,,,,,,,0
88,1787663105.6363,1787663105.6363,0.05701,-0.567573,0.776194,1.351437,0.717903,-0.679553,0.543029,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,,,,,,,0
89,1787663105.6703,1787663105.6703,0.03398,-0.567573,0.780796,1.351437,0.717903,-0.679553,0.543029,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,,,,,,,0
90,1787663105.7313,1787663105.7313,0.06101,-0.567573,0.783864,1.351437,0.717903,-0.679553,0.543029,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,,,,,,,1
91,1787663105.7883,1787663105.7883,0.05702,-0.567573,0.794602,1.340699,0.716369,-0.679553,0.543029,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,,,,,,,0
92,1787663105.8273,1787663105.8273,0.03898,-0.567573,0.805340,1.336097,0.714835,-0.679553,0.543029,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,,,,,,,0
93,1787663105.8833,1787663105.8833,0.05599,-0.570641,0.813010,1.326893,0.716369,-0.679553,0.541495,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,,,,,,,0
94,1787663105.9393,1787663105.9393,0.05601,-0.572175,0.813010,1.313088,0.716369,-0.679553,0.546097,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,,,,,,,0
95,1787663105.9783,1787663105.9783,0.03897,-0.573709,0.816078,1.306952,0.716369,-0.679553,0.546097,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
