step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
65,1787663227.6833,1787663227.6833,0.03401,-0.573709,0.124252,1.788622,0.716369,-0.231631,0.536893,-0.579606,0.247210,1.667676,0.708938,-0.564266,0.530996,-0.579606,0.247210,1.667676,0.708938,-0.564266,0.530996,,,,,,,0
66,1787663227.7353,1787663227.7353,0.05198,-0.573709,0.161068,1.759476,0.714835,-0.320602,0.536893,-0.569346,0.297354,1.636519,0.717664,-0.595423,0.538189,-0.569346,0.297354,1.636519,0.717664,-0.595423,0.538189,,,,,,,0
67,1787663227.8023,1787663227.8023,0.06701,-0.573709,0.208621,1.728796,0.714835,-0.426447,0.536893,-0.578072,0.339248,1.587909,0.708938,-0.639431,0.529462,-0.578072,0.339248,1.587909,0.708938,-0.639431,0.529462,,,,,,,0
68,1787663227.8393,1787663227.8393,0.03701,-0.573709,0.236233,1.702719,0.714835,-0.472466,0.536893,-0.560142,0.390926,1.567490,0.717664,-0.655248,0.538189,-0.560142,0.390926,1.567490,0.717664,-0.655248,0.538189,,,,,,,0
69,1787663227.8913,1787663227.8913,0.05199,-0.573709,0.277651,1.670505,0.714835,-0.532291,0.536893,-0.567334,0.425151,1.520414,0.708938,-0.683917,0.529462,-0.567334,0.425151,1.520414,0.708938,-0.683917,0.529462,,,,,,,0
70,1787663227.9573,1787663227.9573,0.066,-0.573709,0.334408,1.630622,0.714835,-0.596719,0.535359,-0.558608,0.455354,1.515334,0.717664,-0.678258,0.538189,-0.558608,0.455354,1.515334,0.717664,-0.678258,0.538189,,,,,,,0
71,1787663227.9933,1787663227.9933,0.036,-0.570641,0.368155,1.603010,0.714835,-0.624330,0.535359,-0.567334,0.481909,1.485132,0.708938,-0.688519,0.530996,-0.567334,0.481909,1.485132,0.708938,-0.688519,0.530996,,,,,,,0
72,1787663228.0453,1787663228.0453,0.05199,-0.567573,0.411107,1.567728,0.713301,-0.659612,0.535359,-0.558608,0.509043,1.481587,0.717664,-0.679792,0.539723,-0.558608,0.509043,1.481587,0.717664,-0.679792,0.539723,,,,,,,0
73,1787663228.1133,1787663228.1133,0.06801,-0.566039,0.461728,1.529379,0.713301,-0.681087,0.535359,-0.567334,0.530996,1.457520,0.708938,-0.688519,0.538666,-0.567334,0.530996,1.457520,0.708938,-0.688519,0.538666,,,,,,,0
74,1787663228.1503,1787663228.1503,0.03698,-0.566039,0.483204,1.509437,0.713301,-0.682621,0.535359,-0.558608,0.567334,1.447839,0.717664,-0.679792,0.551994,-0.558608,0.567334,1.447839,0.717664,-0.679792,0.551994,,,,,,,0
75,1787663228.1913,1787663228.1913,0.04102,-0.567573,0.504680,1.498699,0.713301,-0.682621,0.535359,-0.570402,0.595423,1.414569,0.708938,-0.688519,0.543268,-0.570402,0.595423,1.414569,0.708938,-0.688519,0.543268,,,,,,,0
76,1787663228.2473,1787663228.2473,0.05599,-0.564505,0.533825,1.487961,0.713301,-0.682621,0.541495,-0.563210,0.630227,1.401820,0.717664,-0.679792,0.553528,-0.563210,0.630227,1.401820,0.717664,-0.679792,0.553528,,,,,,,0
77,1787663228.2863,1787663228.2863,0.039,-0.562971,0.558369,1.471088,0.713301,-0.682621,0.547631,-0.571936,0.633773,1.380821,0.708938,-0.688519,0.544802,-0.571936,0.633773,1.380821,0.708938,-0.688519,0.544802,,,,,,,0
