step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
32,1787663150.7113,1787663150.7113,0.03899,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.036816,-0.228563,2.993498,-0.701029,0.115049,-0.027612,-0.036816,-0.228563,2.993498,-0.701029,0.115049,-0.027612,,,,,,,0
33,1787663150.7683,1787663150.7683,0.05701,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.036816,-0.228563,2.888444,-0.690291,0.113515,-0.027612,-0.036816,-0.228563,2.888444,-0.690291,0.113515,-0.027612,,,,,,,0
34,1787663150.8243,1787663150.8243,0.056,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.036816,-0.228563,2.780913,-0.642738,0.113515,-0.027612,-0.036816,-0.228563,2.780913,-0.642738,0.113515,-0.027612,,,,,,,0
35,1787663150.8633,1787663150.8633,0.03899,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.026078,-0.036816,-0.228563,2.721875,-0.595185,0.113515,-0.027612,-0.036816,-0.228563,2.721875,-0.595185,0.113515,-0.027612,,,,,,,0
36,1787663150.9193,1787663150.9193,0.05601,-0.023010,-0.219359,2.960583,-0.693359,0.118117,-0.026078,-0.036816,-0.228563,2.609564,-0.477068,0.113515,-0.027612,-0.036816,-0.228563,2.609564,-0.477068,0.113515,-0.027612,,,,,,,0
37,1787663150.9573,1787663150.9573,0.038,-0.023010,-0.219359,2.937573,-0.682621,0.118117,-0.026078,-0.036816,-0.228563,2.541922,-0.400369,0.113515,-0.027612,-0.036816,-0.228563,2.541922,-0.400369,0.113515,-0.027612,,,,,,,0
38,1787663151.0093,1787663151.0093,0.05201,-0.023010,-0.219359,2.883884,-0.650408,0.118117,-0.026078,-0.036816,-0.230097,2.423741,-0.248505,0.113515,-0.027612,-0.036816,-0.230097,2.423741,-0.248505,0.113515,-0.027612,,,,,,,0
39,1787663151.0753,1787663151.0753,0.06598,-0.023010,-0.219359,2.788777,-0.581379,0.118117,-0.026078,-0.036816,-0.230097,2.296392,-0.096641,0.113515,-0.027612,-0.036816,-0.230097,2.296392,-0.096641,0.113515,-0.027612,,,,,,,0
40,1787663151.1123,1787663151.1123,0.03701,-0.023010,-0.219359,2.727418,-0.532291,0.118117,-0.026078,-0.038350,-0.230097,2.224282,-0.010738,0.113515,-0.027612,-0.038350,-0.230097,2.224282,-0.010738,0.113515,-0.027612,,,,,,,0
41,1787663151.1643,1787663151.1643,0.05199,-0.023010,-0.219359,2.633845,-0.443320,0.118117,-0.026078,-0.064427,-0.227029,2.032529,0.220893,0.113515,-0.027612,-0.064427,-0.227029,2.032529,0.220893,0.113515,-0.027612,,,,,,,0
42,1787663151.2313,1787663151.2313,0.06702,-0.023010,-0.219359,2.511127,-0.319068,0.118117,-0.026078,-0.116583,-0.223961,1.937420,0.368155,0.111981,-0.023010,-0.116583,-0.223961,1.937420,0.368155,0.111981,-0.023010,,,,,,,0
43,1787663151.2683,1787663151.2683,0.03699,-0.026078,-0.219359,2.445165,-0.246971,0.118117,-0.026078,-0.138058,-0.223961,1.897535,0.446388,0.111981,-0.018408,-0.138058,-0.223961,1.897535,0.446388,0.111981,-0.018408,,,,,,,0
44,1787663151.3183,1787663151.3183,0.05,-0.039884,-0.219359,2.340855,-0.131922,0.118117,-0.026078,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,-0.185612,-0.223961,1.851515,0.572175,0.113515,-0.013806,,,,,,,0
45,1787663151.3863,1787663151.3863,0.06801,-0.073631,-0.219359,2.198194,0.029146,0.118117,-0.026078,-0.230097,-0.223961,1.837709,0.624330,0.113515,-0.001534,-0.230097,-0.223961,1.837709,0.624330,0.113515,-0.001534,,,,,,,0
46,1787663151.4223,1787663151.4223,0.03599,-0.099709,-0.219359,2.129165,0.118117,0.118117,-0.024544,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,-0.352816,-0.222427,1.830039,0.707165,0.113515,0.148796,,,,,,,0
47,1787663151.4743,1787663151.4743,0.052,-0.141126,-0.219359,2.037126,0.239301,0.118117,-0.015340,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,-0.385029,-0.222427,1.830039,0.716369,0.113515,0.234699,,,,,,,0
48,1787663151.5113,1787663151.5113,0.03699,-0.168738,-0.219359,1.981903,0.320602,0.118117,0.021476,-0.458660,-0.219359,1.830039,0.720971,0.111981,0.432583,-0.458660,-0.219359,1.830039,0.720971,0.111981,0.432583,,,,,,,0
49,1787663151.5623,1787663151.5623,0.05103,-0.220893,-0.217825,1.915942,0.437185,0.118117,0.151864,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.489340,-0.484738,-0.207087,1.830039,0.720971,0.111981,0.489340,,,,,,,0
50,1787663151.6293,1787663151.6293,0.06699,-0.309864,-0.216291,1.865321,0.556835,0.118117,0.377359,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,-0.520019,-0.191748,1.830039,0.720971,0.111981,0.543029,,,,,,,0
51,1787663151.6653,1787663151.6653,0.03598,-0.358952,-0.214757,1.851515,0.608990,0.118117,0.463262,-0.553767,-0.188680,1.830039,0.720971,0.111981,0.547631,-0.553767,-0.188680,1.830039,0.720971,0.111981,0.547631,,,,,,,0
52,1787663151.7173,1787663151.7173,0.05201,-0.418777,-0.204019,1.851515,0.667282,0.118117,0.490874,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,-0.567573,-0.182544,1.830039,0.720971,0.111981,0.549165,,,,,,,0
53,1787663151.7833,1787663151.7833,0.066,-0.481670,-0.185612,1.851515,0.707165,0.118117,0.549165,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,-0.573709,-0.171806,1.830039,0.722505,0.110447,0.549165,,,,,,,0
