step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
60,1787663260.9053,1787663260.9053,0.05701,-0.573709,-0.059825,1.836175,0.719437,0.079767,0.549165,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,-0.578311,0.081301,1.800893,0.714835,-0.311398,0.541495,,,,,,,1
61,1787663260.9443,1787663260.9443,0.03901,-0.573709,-0.041417,1.834641,0.719437,0.053689,0.549165,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,-0.578311,0.105845,1.787088,0.714835,-0.363553,0.538427,,,,,,,0
62,1787663261.0003,1787663261.0003,0.056,-0.573709,0.003068,1.836175,0.717903,-0.007670,0.549165,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,-0.578311,0.150330,1.757942,0.713301,-0.441786,0.536893,,,,,,,0
63,1787663261.0383,1787663261.0383,0.03799,-0.573709,0.033748,1.833107,0.717903,-0.059825,0.543029,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,-0.578311,0.176408,1.738000,0.713301,-0.478602,0.536893,,,,,,,0
64,1787663261.0903,1787663261.0903,0.05201,-0.573709,0.078233,1.810097,0.717903,-0.148796,0.543029,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,-0.576777,0.227029,1.695049,0.713301,-0.533825,0.536893,,,,,,,0
65,1787663261.1563,1787663261.1563,0.06598,-0.573709,0.136524,1.785554,0.717903,-0.271515,0.543029,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,,,,,,,0
66,1787663261.1923,1787663261.1923,0.03602,-0.573709,0.165670,1.764078,0.717903,-0.328272,0.543029,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,,,,,,,0
67,1787663261.2453,1787663261.2453,0.05299,-0.573709,0.205553,1.734932,0.717903,-0.411107,0.543029,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,,,,,,,0
68,1787663261.3113,1787663261.3113,0.066,-0.573709,0.259243,1.690447,0.717903,-0.498544,0.543029,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,,,,,,,0
69,1787663261.3503,1787663261.3503,0.039,-0.573709,0.286854,1.665903,0.717903,-0.539961,0.543029,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,,,,,,,0
70,1787663261.4073,1787663261.4073,0.05698,-0.573709,0.332874,1.626020,0.717903,-0.596719,0.543029,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,,,,,,,0
71,1787663261.4443,1787663261.4443,0.037,-0.573709,0.363553,1.601476,0.717903,-0.624330,0.543029,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,,,,,,,0
72,1787663261.4963,1787663261.4963,0.052,-0.569107,0.409573,1.563126,0.717903,-0.659612,0.543029,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,,,,,,,0
73,1787663261.5623,1787663261.5623,0.06601,-0.567573,0.463262,1.527845,0.717903,-0.678020,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,,,,,,,0
74,1787663261.6013,1787663261.6013,0.039,-0.567573,0.484738,1.512505,0.717903,-0.679553,0.543029,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,,,,,,,0
75,1787663261.6583,1787663261.6583,0.05699,-0.567573,0.515418,1.494097,0.717903,-0.679553,0.543029,-0.566039,0.599786,2.466130,0.713301,-0.684155,0.547631,-0.566039,0.599786,2.466130,0.713301,-0.684155,0.547631,,,,,,,0
76,1787663261.6953,1787663261.6953,0.03701,-0.567573,0.532291,1.483359,0.717903,-0.679553,0.543029,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,,,,,,,0
77,1787663261.7473,1787663261.7473,0.05199,-0.567573,0.562971,1.461884,0.716369,-0.679553,0.543029,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,,,,,,,0
78,1787663261.8133,1787663261.8133,0.066,-0.567573,0.602854,1.458816,0.717903,-0.679553,0.543029,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,,,,,,,0
79,1787663261.8533,1787663261.8533,0.04,-0.567573,0.625864,1.443476,0.717903,-0.679553,0.543029,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,,,,,,,0
80,1787663261.9093,1787663261.9093,0.05599,-0.567573,0.653476,1.412796,0.717903,-0.679553,0.543029,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,,,,,,,0
81,1787663261.9483,1787663261.9483,0.03902,-0.567573,0.668816,1.395923,0.717903,-0.679553,0.543029,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,,,,,,,0
82,1787663262.0053,1787663262.0053,0.057,-0.567573,0.696427,1.365243,0.711767,-0.679553,0.543029,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,,,,,,,0
83,1787663262.0443,1787663262.0443,0.03899,-0.567573,0.707165,1.359107,0.711767,-0.679553,0.543029,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
84,1787663262.1013,1787663262.1013,0.057,-0.567573,0.724039,1.359107,0.717903,-0.679553,0.543029,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
85,1787663262.1573,1787663262.1573,0.05602,-0.567573,0.737845,1.359107,0.717903,-0.679553,0.543029,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
86,1787663262.1973,1787663262.1973,0.03998,-0.567573,0.745515,1.356039,0.717903,-0.679553,0.543029,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
87,1787663262.2543,1787663262.2543,0.05701,-0.567573,0.760854,1.351437,0.716369,-0.679553,0.543029,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,,,,,,,0
88,1787663262.2943,1787663262.2943,0.03999,-0.567573,0.773126,1.351437,0.716369,-0.679553,0.543029,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,,,,,,,0
89,1787663262.3513,1787663262.3513,0.05698,-0.567573,0.783864,1.351437,0.716369,-0.679553,0.543029,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,,,,,,,0
90,1787663262.4063,1787663262.4063,0.05502,-0.567573,0.783864,1.349903,0.716369,-0.679553,0.543029,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.310020,0.713301,-0.681087,0.550699,,,,,,,1
91,1787663262.4453,1787663262.4453,0.039,-0.567573,0.786932,1.343767,0.716369,-0.679553,0.543029,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.297748,0.713301,-0.681087,0.550699,,,,,,,0
92,1787663262.5033,1787663262.5033,0.05801,-0.567573,0.805340,1.336097,0.716369,-0.679553,0.543029,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,-0.581379,0.806874,1.294680,0.713301,-0.681087,0.550699,,,,,,,0
93,1787663262.5583,1787663262.5583,0.055,-0.570641,0.813010,1.323825,0.714835,-0.679553,0.539961,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,-0.584447,0.817612,1.291612,0.713301,-0.681087,0.550699,,,,,,,0
94,1787663262.5973,1787663262.5973,0.039,-0.570641,0.813010,1.314622,0.716369,-0.679553,0.546097,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,-0.595185,0.820680,1.279340,0.713301,-0.681087,0.550699,,,,,,,0
95,1787663262.6543,1787663262.6543,0.05699,-0.575243,0.816078,1.305418,0.716369,-0.679553,0.546097,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
96,1787663262.6933,1787663262.6933,0.039,-0.576777,0.825282,1.302350,0.710233,-0.679553,0.546097,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
97,1787663262.7503,1787663262.7503,0.05702,-0.582913,0.834486,1.293146,0.710233,-0.681087,0.546097,-0.596719,0.831418,1.276272,0.713301,-0.681087,0.550699,-0.596719,0.831418,1.276272,0.713301,-0.681087,0.550699,,,,,,,0
