phase,t,q_base,q_shoulder,q_elbow,q_wrist,q_roll,q_gripper,tau_base,tau_shoulder,tau_elbow,tau_wrist,tau_roll,tau_gripper
ramp,1.9729150670000308,1.487961364,0.280718484,2.021786678,0.337475773,0.027611654,-0.01994175041020707,40.0,72.0,32.0,24.0,0.0,nan
ramp,1.9983830840001247,1.487961364,0.280718484,2.021786678,0.337475773,0.027611654,-0.01994175041020707,40.0,72.0,32.0,24.0,0.0,nan
step,2.099995981552638e-07,-0.107378655,0.269980619,2.017184736,0.335941793,0.027611654,-0.01994175041020707,-48.0,192.0,112.0,40.0,0.0,nan
step,0.033610112000133086,-0.107378655,0.269980619,2.017184736,0.335941793,0.027611654,-0.01994175041020707,28.0,148.0,64.0,-24.0,0.0,nan
step,0.07216209000034723,-0.107378655,0.269980619,2.017184736,0.335941793,0.027611654,-0.01994175041020707,156.0,28.0,-32.0,0.0,0.0,nan
step,0.11396008300016547,-0.093572828,0.27304858,2.021786678,0.335941793,0.027611654,-0.01994175041020707,224.0,28.0,36.0,0.0,0.0,nan
step,0.1525099680002313,-0.056757289,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,264.0,84.0,40.0,0.0,0.0,nan
step,0.1939994909998859,-0.018407769,0.282252465,2.023320659,0.335941793,0.027611654,-0.01994175041020707,184.0,84.0,40.0,0.0,0.0,nan
step,0.23256520300037664,0.015339808,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,100.0,68.0,40.0,0.0,0.0,nan
step,0.26567213399994216,0.033747577,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,44.0,72.0,40.0,0.0,0.0,nan
step,0.3008814300001177,0.03834952,0.279184503,2.021786678,0.335941793,0.027611654,-0.01994175041020707,36.0,64.0,28.0,0.0,0.0,nan
step,0.3264037939998161,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,76.0,44.0,0.0,0.0,nan
step,0.35951515499982634,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.3980486190002921,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.44092741799977375,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.4740679630003797,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.5126295179998124,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.5474661340003877,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.5735116360001484,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.6066362800002025,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.6451948109997829,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.6880208610000409,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.7209426210001766,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.759722580000016,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.7946114939995823,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.8205546850003884,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
