phase,t,q_base,q_shoulder,q_elbow,q_wrist,q_roll,q_gripper,tau_base,tau_shoulder,tau_elbow,tau_wrist,tau_roll,tau_gripper
ramp,1.3146397769996838,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.3504219859996738,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.3775973689998864,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.4133725259998755,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.4405668119998154,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.476340825999614,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.503549731000021,-0.107378655,0.300660234,2.791845034,0.312932081,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-120.0,32.0,nan
ramp,1.5393297669997992,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.5665188140001192,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.605076650999763,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.64602287300022,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.6845560929996282,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.7181189700004325,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.7436215839998113,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.7821770760001527,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.8231510389996401,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.8616812339996613,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.9029626430001372,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.94183164199967,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,1.9752151069997126,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.000486826999804,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.0390979310004695,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.080078646000402,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.1186113579997254,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.159970519000126,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.198498321000443,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.232081465000192,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.2580394890001116,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.296172315000149,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.3371514760001446,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.3758536799996364,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.4171222439999838,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.4556995290004124,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
ramp,2.489211119999709,-0.107378655,0.300660234,2.791845034,0.3113981,0.01994175,-0.012271846410206955,0.0,40.0,-936.0,-128.0,32.0,nan
step,2.0000061340397224e-07,-0.107378655,0.302194215,2.779573188,0.3113981,0.01994175,-0.018407769410206942,0.0,48.0,-200.0,-128.0,32.0,nan
step,0.027163673000359267,-0.107378655,0.302194215,2.779573188,0.3113981,0.01994175,-0.018407769410206942,0.0,40.0,-200.0,-104.0,24.0,nan
step,0.06573189000027924,-0.107378655,0.302194215,2.779573188,0.3113981,0.01994175,-0.018407769410206942,0.0,20.0,-200.0,-32.0,0.0,nan
step,0.10237454300022364,-0.107378655,0.302194215,2.779573188,0.303728196,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-48.0,0.0,nan
step,0.1287524300005316,-0.107378655,0.302194215,2.779573188,0.297592273,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-84.0,0.0,nan
step,0.16700361300081568,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.20805641300012212,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.24662436000016896,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.2879628250002497,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.32681227900047816,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.36011182100082806,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.3854731979999997,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.424021109000023,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.4651327940000556,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.5036785300007978,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.5450400859999718,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.5836413350007206,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.6171160500007318,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.6424829540001156,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.6810965260001467,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.7146179470000789,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.7404285800002981,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.7790119760002199,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.820013662000747,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.8586016250001194,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.8921068270001342,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.9174692750002578,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.9560052350007027,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,0.9970163570005752,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.0355576160000055,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.0770189970007777,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.1155705440005477,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.157036154000707,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.1954281580001407,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.2289512220004326,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.2545285760006664,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.2933462840001084,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.3339204920002885,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.3724772490004398,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.4060423410001022,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.431352524000431,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.4699002350007504,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.511119891000817,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.5496875280005042,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.590988445000221,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.629571018000206,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.6630750480007919,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.6884453910006414,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.727114745000108,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.7680262550002226,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.8065783340007329,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.8478885880003872,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.886427102000198,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.9199997390005592,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.9455271610004274,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
step,1.9840728790004505,-0.107378655,0.302194215,2.779573188,0.296058292,0.01994175,-0.012271846410206955,0.0,24.0,-200.0,-80.0,0.0,nan
